@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute class numeric

@data

'extemp.csv',2.636761e+01,1.675198e-01,2.159262e+01,2.821371e+01,2.946884e+01,7.876215e+00,3.212655e+02,4.086961e+02,7.729697e+01,6.024758e+01,6.330033e-01,2.928248e-01,4.578525e-01,5.971498e-01,8.006676e-01,3.428151e-01,4.062814e+00,2.360089e+00,3.153762e+00,1.725845e+00,3.805456e-01,5.200221e-01,2.797260e+01,3.103874e-01,4.213748e+00,1.627327e+00,1.908851e+01,3.975464e-01,1.526335e+01,4.501740e-01,4.648104e-02,1.734388e+00,1.261220e+00,6.537811e-01,4.420609e+00,1.123615e+00,7.867474e+00,9.545441e-01,2.565342e+01,2.645668e-01,6.300986e+02,4.391574e-01,1.316397e+03,1.611789e-01,-6.138069e+01,-1.218696e+00,1.650691e+03,1.666625e-01,1.040829e+03,2.269901e-01,-6.820536e+01,-1.002175e+00,2.620517e+03,1.148971e-01,1.008032e+03,2.884461e-01,-7.159784e+01,-9.280673e-01,-1.711093e+01,-3.649751e-01,2.618571e+01,2.731429e-01,1.990481e-02,1.498757e+00,-8.547344e-03,-1.043749e+00,4.300550e-01,4.456664e-01,3.079823e+01,2.534830e-01,6.288891e+00,1.000432e+00,2.027456e+01,3.960102e-01,1.640279e+01,4.174848e-01,-7.754248e+00,1.506533e+01,1.218105e-02,-4.006504e-03,2.254518e-01,3.301477e+00,3.493450e+00,2.082500e-01,2.494382e-01,7.000000e-02,7.524958e-02,-2.845667e+01,?
'extemp.csv',2.615881e+01,2.564938e-01,2.350483e+01,2.539033e+01,2.729180e+01,3.786968e+00,3.609231e+02,6.098831e+02,2.965378e+02,6.629427e+02,4.010845e-01,9.094438e-01,3.476236e-02,3.187871e-01,6.981804e-01,6.634181e-01,5.105265e+00,3.157384e+00,4.384975e+00,2.874398e+00,2.096495e-01,1.070647e+00,3.207649e+01,5.043479e-01,1.086755e+01,1.202068e+00,4.048159e+00,3.677507e+00,3.069076e+00,4.305285e+00,5.598441e-02,2.126422e+00,1.288514e+00,9.030164e-01,4.166162e+00,1.242430e+00,5.309943e+00,3.382459e+00,3.203640e+01,6.452937e-01,5.511923e+02,3.765544e-01,1.329003e+03,2.124868e-01,-7.565987e+01,-1.203126e+00,1.547812e+03,1.728403e-01,1.061561e+03,2.873982e-01,-8.188129e+01,-1.029001e+00,2.609833e+03,1.400479e-01,1.017919e+03,3.836984e-01,-8.922097e+01,-8.841829e-01,-1.951357e+01,-5.605568e-01,3.403069e+01,3.808771e-01,4.264326e-02,8.183222e-01,-2.162855e-02,-8.630453e-01,3.065458e-01,7.181838e-01,3.765911e+01,4.110204e-01,1.358383e+01,1.012867e+00,6.194674e+00,2.605084e+00,3.518656e+00,4.073828e+00,-1.059175e+01,2.166436e+01,3.398193e-02,-7.877583e-03,2.565854e-02,2.082161e+00,1.610542e+00,3.982517e-01,3.955103e-01,2.506140e-01,4.671756e-01,-2.952922e+01,?
'extemp.csv',2.615881e+01,2.564938e-01,2.350483e+01,2.539033e+01,2.729180e+01,3.786968e+00,3.609231e+02,6.098831e+02,2.965378e+02,6.629427e+02,4.010845e-01,9.094438e-01,3.476236e-02,3.187871e-01,6.981804e-01,6.634181e-01,5.105265e+00,3.157384e+00,4.384975e+00,2.874398e+00,2.096495e-01,1.070647e+00,3.207649e+01,5.043479e-01,1.086755e+01,1.202068e+00,4.048159e+00,3.677507e+00,3.069076e+00,4.305285e+00,5.598441e-02,2.126422e+00,1.288514e+00,9.030164e-01,4.166162e+00,1.242430e+00,5.309943e+00,3.382459e+00,3.203640e+01,6.452937e-01,5.511923e+02,3.765544e-01,1.329003e+03,2.124868e-01,-7.565987e+01,-1.203126e+00,1.547812e+03,1.728403e-01,1.061561e+03,2.873982e-01,-8.188129e+01,-1.029001e+00,2.609833e+03,1.400479e-01,1.017919e+03,3.836984e-01,-8.922097e+01,-8.841829e-01,-1.951357e+01,-5.605568e-01,3.403069e+01,3.808771e-01,4.264326e-02,8.183222e-01,-2.162855e-02,-8.630453e-01,3.065458e-01,7.181838e-01,3.765911e+01,4.110204e-01,1.358383e+01,1.012867e+00,6.194674e+00,2.605084e+00,3.518656e+00,4.073828e+00,-1.059175e+01,2.166436e+01,3.398193e-02,-7.877583e-03,2.565854e-02,2.082161e+00,1.610542e+00,3.982517e-01,3.955103e-01,2.506140e-01,4.671756e-01,-2.952922e+01,?
'extemp.csv',2.615881e+01,2.564938e-01,2.350483e+01,2.539033e+01,2.729180e+01,3.786968e+00,3.609231e+02,6.098831e+02,2.965378e+02,6.629427e+02,4.010845e-01,9.094438e-01,3.476236e-02,3.187871e-01,6.981804e-01,6.634181e-01,5.105265e+00,3.157384e+00,4.384975e+00,2.874398e+00,2.096495e-01,1.070647e+00,3.207649e+01,5.043479e-01,1.086755e+01,1.202068e+00,4.048159e+00,3.677507e+00,3.069076e+00,4.305285e+00,5.598441e-02,2.126422e+00,1.288514e+00,9.030164e-01,4.166162e+00,1.242430e+00,5.309943e+00,3.382459e+00,3.203640e+01,6.452937e-01,5.511923e+02,3.765544e-01,1.329003e+03,2.124868e-01,-7.565987e+01,-1.203126e+00,1.547812e+03,1.728403e-01,1.061561e+03,2.873982e-01,-8.188129e+01,-1.029001e+00,2.609833e+03,1.400479e-01,1.017919e+03,3.836984e-01,-8.922097e+01,-8.841829e-01,-1.951357e+01,-5.605568e-01,3.403069e+01,3.808771e-01,4.264326e-02,8.183222e-01,-2.162855e-02,-8.630453e-01,3.065458e-01,7.181838e-01,3.765911e+01,4.110204e-01,1.358383e+01,1.012867e+00,6.194674e+00,2.605084e+00,3.518656e+00,4.073828e+00,-1.059175e+01,2.166436e+01,3.398193e-02,-7.877583e-03,2.565854e-02,2.082161e+00,1.610542e+00,3.982517e-01,3.955103e-01,2.506140e-01,4.671756e-01,-2.952922e+01,?
'extemp.csv',2.615881e+01,2.564938e-01,2.350483e+01,2.539033e+01,2.729180e+01,3.786968e+00,3.609231e+02,6.098831e+02,2.965378e+02,6.629427e+02,4.010845e-01,9.094438e-01,3.476236e-02,3.187871e-01,6.981804e-01,6.634181e-01,5.105265e+00,3.157384e+00,4.384975e+00,2.874398e+00,2.096495e-01,1.070647e+00,3.207649e+01,5.043479e-01,1.086755e+01,1.202068e+00,4.048159e+00,3.677507e+00,3.069076e+00,4.305285e+00,5.598441e-02,2.126422e+00,1.288514e+00,9.030164e-01,4.166162e+00,1.242430e+00,5.309943e+00,3.382459e+00,3.203640e+01,6.452937e-01,5.511923e+02,3.765544e-01,1.329003e+03,2.124868e-01,-7.565987e+01,-1.203126e+00,1.547812e+03,1.728403e-01,1.061561e+03,2.873982e-01,-8.188129e+01,-1.029001e+00,2.609833e+03,1.400479e-01,1.017919e+03,3.836984e-01,-8.922097e+01,-8.841829e-01,-1.951357e+01,-5.605568e-01,3.403069e+01,3.808771e-01,4.264326e-02,8.183222e-01,-2.162855e-02,-8.630453e-01,3.065458e-01,7.181838e-01,3.765911e+01,4.110204e-01,1.358383e+01,1.012867e+00,6.194674e+00,2.605084e+00,3.518656e+00,4.073828e+00,-1.059175e+01,2.166436e+01,3.398193e-02,-7.877583e-03,2.565854e-02,2.082161e+00,1.610542e+00,3.982517e-01,3.955103e-01,2.506140e-01,4.671756e-01,-2.952922e+01,?
'extemp.csv',2.615881e+01,2.564938e-01,2.350483e+01,2.539033e+01,2.729180e+01,3.786968e+00,3.609231e+02,6.098831e+02,2.965378e+02,6.629427e+02,4.010845e-01,9.094438e-01,3.476236e-02,3.187871e-01,6.981804e-01,6.634181e-01,5.105265e+00,3.157384e+00,4.384975e+00,2.874398e+00,2.096495e-01,1.070647e+00,3.207649e+01,5.043479e-01,1.086755e+01,1.202068e+00,4.048159e+00,3.677507e+00,3.069076e+00,4.305285e+00,5.598441e-02,2.126422e+00,1.288514e+00,9.030164e-01,4.166162e+00,1.242430e+00,5.309943e+00,3.382459e+00,3.203640e+01,6.452937e-01,5.511923e+02,3.765544e-01,1.329003e+03,2.124868e-01,-7.565987e+01,-1.203126e+00,1.547812e+03,1.728403e-01,1.061561e+03,2.873982e-01,-8.188129e+01,-1.029001e+00,2.609833e+03,1.400479e-01,1.017919e+03,3.836984e-01,-8.922097e+01,-8.841829e-01,-1.951357e+01,-5.605568e-01,3.403069e+01,3.808771e-01,4.264326e-02,8.183222e-01,-2.162855e-02,-8.630453e-01,3.065458e-01,7.181838e-01,3.765911e+01,4.110204e-01,1.358383e+01,1.012867e+00,6.194674e+00,2.605084e+00,3.518656e+00,4.073828e+00,-1.059175e+01,2.166436e+01,3.398193e-02,-7.877583e-03,2.565854e-02,2.082161e+00,1.610542e+00,3.982517e-01,3.955103e-01,2.506140e-01,4.671756e-01,-2.952922e+01,?
'extemp.csv',2.615881e+01,2.564938e-01,2.350483e+01,2.539033e+01,2.729180e+01,3.786968e+00,3.609231e+02,6.098831e+02,2.965378e+02,6.629427e+02,4.010845e-01,9.094438e-01,3.476236e-02,3.187871e-01,6.981804e-01,6.634181e-01,5.105265e+00,3.157384e+00,4.384975e+00,2.874398e+00,2.096495e-01,1.070647e+00,3.207649e+01,5.043479e-01,1.086755e+01,1.202068e+00,4.048159e+00,3.677507e+00,3.069076e+00,4.305285e+00,5.598441e-02,2.126422e+00,1.288514e+00,9.030164e-01,4.166162e+00,1.242430e+00,5.309943e+00,3.382459e+00,3.203640e+01,6.452937e-01,5.511923e+02,3.765544e-01,1.329003e+03,2.124868e-01,-7.565987e+01,-1.203126e+00,1.547812e+03,1.728403e-01,1.061561e+03,2.873982e-01,-8.188129e+01,-1.029001e+00,2.609833e+03,1.400479e-01,1.017919e+03,3.836984e-01,-8.922097e+01,-8.841829e-01,-1.951357e+01,-5.605568e-01,3.403069e+01,3.808771e-01,4.264326e-02,8.183222e-01,-2.162855e-02,-8.630453e-01,3.065458e-01,7.181838e-01,3.765911e+01,4.110204e-01,1.358383e+01,1.012867e+00,6.194674e+00,2.605084e+00,3.518656e+00,4.073828e+00,-1.059175e+01,2.166436e+01,3.398193e-02,-7.877583e-03,2.565854e-02,2.082161e+00,1.610542e+00,3.982517e-01,3.955103e-01,2.506140e-01,4.671756e-01,-2.952922e+01,?
'extemp.csv',2.615881e+01,2.564938e-01,2.350483e+01,2.539033e+01,2.729180e+01,3.786968e+00,3.609231e+02,6.098831e+02,2.965378e+02,6.629427e+02,4.010845e-01,9.094438e-01,3.476236e-02,3.187871e-01,6.981804e-01,6.634181e-01,5.105265e+00,3.157384e+00,4.384975e+00,2.874398e+00,2.096495e-01,1.070647e+00,3.207649e+01,5.043479e-01,1.086755e+01,1.202068e+00,4.048159e+00,3.677507e+00,3.069076e+00,4.305285e+00,5.598441e-02,2.126422e+00,1.288514e+00,9.030164e-01,4.166162e+00,1.242430e+00,5.309943e+00,3.382459e+00,3.203640e+01,6.452937e-01,5.511923e+02,3.765544e-01,1.329003e+03,2.124868e-01,-7.565987e+01,-1.203126e+00,1.547812e+03,1.728403e-01,1.061561e+03,2.873982e-01,-8.188129e+01,-1.029001e+00,2.609833e+03,1.400479e-01,1.017919e+03,3.836984e-01,-8.922097e+01,-8.841829e-01,-1.951357e+01,-5.605568e-01,3.403069e+01,3.808771e-01,4.264326e-02,8.183222e-01,-2.162855e-02,-8.630453e-01,3.065458e-01,7.181838e-01,3.765911e+01,4.110204e-01,1.358383e+01,1.012867e+00,6.194674e+00,2.605084e+00,3.518656e+00,4.073828e+00,-1.059175e+01,2.166436e+01,3.398193e-02,-7.877583e-03,2.565854e-02,2.082161e+00,1.610542e+00,3.982517e-01,3.955103e-01,2.506140e-01,4.671756e-01,-2.952922e+01,?
'extemp.csv',3.468408e+01,2.649236e-01,3.038781e+01,3.201116e+01,4.128941e+01,1.090161e+01,5.036039e+02,8.655573e+02,2.783516e+02,5.429237e+02,1.744939e+00,4.897321e-01,7.789302e-01,1.779611e+00,2.573392e+00,1.794462e+00,1.902516e+01,9.836330e+00,1.448652e+01,6.048395e+00,1.407433e+00,6.057269e-01,2.463220e+01,5.364653e-01,-1.090200e+01,-1.641837e+00,1.832795e+01,8.700006e-01,-6.849218e+00,-3.338273e+00,5.857728e-02,1.771387e+00,1.424862e+00,5.910121e-01,2.863175e+00,1.749153e+00,3.487758e+00,3.934245e+00,1.083244e+01,1.501975e+00,6.849645e+02,3.987916e-01,1.133631e+03,2.787626e-01,-4.641198e+01,-1.584907e+00,1.680454e+03,2.000648e-01,9.091031e+02,4.415616e-01,-4.469168e+01,-1.484653e+00,2.676425e+03,1.234210e-01,8.999031e+02,4.048980e-01,-4.734567e+01,-1.379838e+00,-4.834839e+00,-2.180917e+00,1.563878e+01,8.421489e-01,5.082014e-02,7.922536e-01,-9.789504e-03,-2.164496e+00,1.531238e+00,5.273249e-01,2.710207e+01,4.666595e-01,-1.188403e+01,-1.538475e+00,1.743437e+01,9.209648e-01,-7.586946e+00,-3.094294e+00,-4.363144e-01,7.231788e+00,2.774235e-02,-1.013944e-03,7.499536e-01,4.813478e+00,2.673147e+00,3.009091e-01,3.414928e-01,6.277777e-02,3.524605e-02,-1.983875e+01,?
'extemp.csv',3.279119e+01,2.217515e-01,2.918847e+01,3.044164e+01,3.786882e+01,8.680347e+00,1.993953e+02,3.106626e+02,1.654778e+02,1.918118e+02,1.544809e+00,4.398289e-01,8.856415e-01,1.456515e+00,2.231781e+00,1.346139e+00,1.579381e+01,1.016219e+01,1.192550e+01,7.097482e+00,1.123405e+00,5.698479e-01,2.939378e+01,3.656769e-01,-6.361784e+00,-1.968673e+00,1.182122e+01,1.192886e+00,-3.545550e+00,-5.302303e+00,4.305398e-02,1.431963e+00,1.190350e+00,6.206898e-01,4.161710e+00,1.074516e+00,4.954319e+00,2.419839e+00,1.662826e+01,7.416072e-01,5.608002e+02,4.176139e-01,1.213761e+03,1.933330e-01,-3.412875e+01,-1.835657e+00,1.561407e+03,1.681527e-01,9.620154e+02,2.815575e-01,-3.547293e+01,-1.546145e+00,2.534428e+03,1.065474e-01,9.143093e+02,3.313136e-01,-3.981023e+01,-1.338438e+00,-1.067864e+01,-7.341252e-01,1.989976e+01,4.791771e-01,3.523016e-02,8.631840e-01,-1.972329e-02,-6.490901e-01,1.191628e+00,5.139899e-01,3.118997e+01,3.119082e-01,-6.506417e+00,-1.992064e+00,1.120959e+01,1.254745e+00,-5.113206e+00,-3.690012e+00,-1.909622e+00,6.884983e+00,2.211944e-02,-6.834361e-03,5.944390e-01,4.317181e+00,1.592920e+00,5.500000e-01,5.343116e-01,6.733333e-02,6.506066e-02,-2.149900e+01,?
'extemp.csv',2.615881e+01,2.564938e-01,2.350483e+01,2.539033e+01,2.729180e+01,3.786968e+00,3.609231e+02,6.098831e+02,2.965378e+02,6.629427e+02,4.010845e-01,9.094438e-01,3.476236e-02,3.187871e-01,6.981804e-01,6.634181e-01,5.105265e+00,3.157384e+00,4.384975e+00,2.874398e+00,2.096495e-01,1.070647e+00,3.207649e+01,5.043479e-01,1.086755e+01,1.202068e+00,4.048159e+00,3.677507e+00,3.069076e+00,4.305285e+00,5.598441e-02,2.126422e+00,1.288514e+00,9.030164e-01,4.166162e+00,1.242430e+00,5.309943e+00,3.382459e+00,3.203640e+01,6.452937e-01,5.511923e+02,3.765544e-01,1.329003e+03,2.124868e-01,-7.565987e+01,-1.203126e+00,1.547812e+03,1.728403e-01,1.061561e+03,2.873982e-01,-8.188129e+01,-1.029001e+00,2.609833e+03,1.400479e-01,1.017919e+03,3.836984e-01,-8.922097e+01,-8.841829e-01,-1.951357e+01,-5.605568e-01,3.403069e+01,3.808771e-01,4.264326e-02,8.183222e-01,-2.162855e-02,-8.630453e-01,3.065458e-01,7.181838e-01,3.765911e+01,4.110204e-01,1.358383e+01,1.012867e+00,6.194674e+00,2.605084e+00,3.518656e+00,4.073828e+00,-1.059175e+01,2.166436e+01,3.398193e-02,-7.877583e-03,2.565854e-02,2.082161e+00,1.610542e+00,3.982517e-01,3.955103e-01,2.506140e-01,4.671756e-01,-2.952922e+01,?
'extemp.csv',3.164427e+01,1.929227e-01,3.012142e+01,3.097494e+01,3.353225e+01,3.410831e+00,4.931374e+02,1.068926e+03,1.711776e+02,3.183943e+02,1.693123e+00,4.397135e-01,9.361398e-01,1.679994e+00,2.407361e+00,1.471221e+00,1.791484e+01,8.620119e+00,1.493563e+01,7.928677e+00,1.295031e+00,5.674323e-01,3.164191e+01,3.955135e-01,-6.153870e+00,-1.886905e+00,1.022922e+01,1.657549e+00,-3.139295e+00,-6.681550e+00,5.637127e-02,2.148868e+00,1.346303e+00,5.977130e-01,4.298917e+00,1.034945e+00,4.559756e+00,2.119599e+00,1.796889e+01,6.096798e-01,5.882720e+02,4.269730e-01,1.214596e+03,2.135199e-01,-3.179246e+01,-1.874694e+00,1.577886e+03,1.941112e-01,9.442570e+02,3.087952e-01,-3.411834e+01,-1.589517e+00,2.583278e+03,1.130611e-01,8.677211e+02,3.827350e-01,-4.098123e+01,-1.262783e+00,-9.451816e+00,-7.829407e-01,2.202619e+01,4.759285e-01,3.860747e-02,7.698197e-01,-1.651248e-02,-9.644901e-01,1.374752e+00,5.244416e-01,3.357231e+01,3.458571e-01,-5.798680e+00,-1.991444e+00,9.353291e+00,1.809414e+00,-3.727405e+00,-5.658742e+00,-1.443799e+00,1.009882e+01,2.793305e-02,-3.085969e-03,6.599609e-01,5.163636e+00,1.753105e+00,4.995833e-01,6.661611e-01,7.125000e-02,7.415145e-02,-1.942410e+01,?
'extemp.csv',2.828602e+01,1.985302e-01,2.222158e+01,3.047926e+01,3.176783e+01,9.546251e+00,2.310204e+02,3.833900e+02,1.328600e+02,1.827846e+02,1.059612e+00,6.625198e-01,4.318252e-01,8.252476e-01,1.653729e+00,1.221903e+00,1.724282e+01,9.759307e+00,1.416901e+01,8.256786e+00,8.971338e-01,8.913528e-01,3.271644e+01,3.939054e-01,2.850647e+00,2.618095e+00,1.453375e+01,9.541880e-01,9.993486e+00,1.112542e+00,4.492303e-02,2.318592e+00,1.308492e+00,7.365046e-01,5.184650e+00,1.081464e+00,7.306461e+00,1.290123e+00,2.495276e+01,3.465061e-01,5.365752e+02,4.033636e-01,1.346115e+03,1.637864e-01,-5.114505e+01,-1.447106e+00,1.548601e+03,1.510525e-01,1.004052e+03,2.447390e-01,-5.949266e+01,-1.133392e+00,2.537425e+03,9.890584e-02,9.624929e+02,2.819636e-01,-6.528979e+01,-9.851547e-01,-1.651514e+01,-3.776291e-01,2.809018e+01,3.198611e-01,3.516117e-02,1.009959e+00,-1.798432e-02,-6.897146e-01,1.068233e+00,7.576867e-01,3.648428e+01,3.162696e-01,3.644579e+00,2.115966e+00,1.409957e+01,1.091800e+00,9.835929e+00,1.215748e+00,-7.777441e+00,1.444659e+01,2.186772e-02,-5.425730e-03,2.579545e-01,3.753128e+00,2.596315e+00,2.964516e-01,3.120541e-01,8.199999e-02,7.488658e-02,-2.054353e+01,?
'extemp.csv',2.532385e+01,2.356257e-01,1.775860e+01,2.856486e+01,2.975953e+01,1.200093e+01,2.900848e+02,3.768839e+02,1.244202e+02,1.259897e+02,8.135402e-01,5.777514e-01,4.434199e-01,6.087129e-01,1.148931e+00,7.055107e-01,9.974180e+00,5.368960e+00,8.397911e+00,3.765046e+00,5.923030e-01,8.051254e-01,3.107238e+01,3.746431e-01,5.344557e+00,1.335601e+00,1.798865e+01,5.599583e-01,1.125481e+01,8.378496e-01,6.928205e-02,1.924180e+00,1.323522e+00,7.708951e-01,3.457268e+00,1.802197e+00,5.690065e+00,2.134787e+00,2.400589e+01,4.557758e-01,5.258460e+02,3.607839e-01,1.340694e+03,1.322580e-01,-4.306150e+01,-1.515375e+00,1.564660e+03,1.284014e-01,9.717547e+02,2.569289e-01,-5.312558e+01,-1.113122e+00,2.555480e+03,9.059424e-02,9.454426e+02,2.541569e-01,-5.764406e+01,-9.921205e-01,-1.766171e+01,-3.986079e-01,2.674807e+01,3.307799e-01,1.791222e-02,1.967544e+00,-2.080446e-02,-6.907797e-01,6.676715e-01,7.328542e-01,3.327662e+01,3.450274e-01,6.496610e+00,1.110335e+00,1.830190e+01,5.809996e-01,1.150649e+01,8.720235e-01,-8.909114e+00,1.613327e+01,1.131653e-02,-8.430238e-03,2.275401e-01,3.441084e+00,3.147954e+00,2.556667e-01,3.623413e-01,5.000000e-02,3.818813e-02,-2.341239e+01,?
'extemp.csv',4.664814e+01,2.125646e-01,3.900225e+01,5.000144e+01,5.500883e+01,1.600658e+01,1.704958e+02,1.562956e+02,9.891598e+01,5.213335e+01,4.743946e-01,7.366619e-01,1.125277e-01,4.374348e-01,8.127190e-01,7.001913e-01,1.992247e+01,7.266053e+00,6.966954e+00,2.582990e+00,5.623260e-01,1.071324e+00,3.216317e+01,3.550772e-01,2.887248e+00,5.023009e+00,-1.862542e+01,-1.187126e+00,-3.250718e+01,-6.040623e-01,4.042237e-02,1.885688e+00,1.132739e+00,1.053515e+00,1.447211e+01,4.160164e-01,5.079186e+00,1.628274e+00,1.647148e+01,5.839211e-01,7.820354e+02,1.832963e-01,1.141009e+03,1.699483e-01,-7.455045e+01,-1.117517e+00,1.925584e+03,6.637155e-02,1.017395e+03,2.295859e-01,-7.264424e+01,-6.669621e-01,3.038631e+03,4.736130e-02,9.353582e+02,2.888664e-01,-7.749224e+01,-6.018224e-01,-3.698126e+01,-1.943242e-01,5.226480e+01,1.489303e-01,6.841061e-02,5.873435e-01,-3.964856e-02,-3.995445e-01,6.753051e-01,9.087871e-01,3.473677e+01,2.331630e-01,4.441711e+00,3.331240e+00,-1.527729e+01,-1.413579e+00,-3.262359e+01,-6.302460e-01,-3.165725e+01,4.524749e+01,9.726745e-02,-2.776246e-02,1.013624e-01,6.070827e+00,1.454545e+00,5.962500e-01,3.966717e-01,1.120000e-01,5.418487e-02,-2.293546e+01,?
'extemp.csv',2.615881e+01,2.564938e-01,2.350483e+01,2.539033e+01,2.729180e+01,3.786968e+00,3.609231e+02,6.098831e+02,2.965378e+02,6.629427e+02,4.010845e-01,9.094438e-01,3.476236e-02,3.187871e-01,6.981804e-01,6.634181e-01,5.105265e+00,3.157384e+00,4.384975e+00,2.874398e+00,2.096495e-01,1.070647e+00,3.207649e+01,5.043479e-01,1.086755e+01,1.202068e+00,4.048159e+00,3.677507e+00,3.069076e+00,4.305285e+00,5.598441e-02,2.126422e+00,1.288514e+00,9.030164e-01,4.166162e+00,1.242430e+00,5.309943e+00,3.382459e+00,3.203640e+01,6.452937e-01,5.511923e+02,3.765544e-01,1.329003e+03,2.124868e-01,-7.565987e+01,-1.203126e+00,1.547812e+03,1.728403e-01,1.061561e+03,2.873982e-01,-8.188129e+01,-1.029001e+00,2.609833e+03,1.400479e-01,1.017919e+03,3.836984e-01,-8.922097e+01,-8.841829e-01,-1.951357e+01,-5.605568e-01,3.403069e+01,3.808771e-01,4.264326e-02,8.183222e-01,-2.162855e-02,-8.630453e-01,3.065458e-01,7.181838e-01,3.765911e+01,4.110204e-01,1.358383e+01,1.012867e+00,6.194674e+00,2.605084e+00,3.518656e+00,4.073828e+00,-1.059175e+01,2.166436e+01,3.398193e-02,-7.877583e-03,2.565854e-02,2.082161e+00,1.610542e+00,3.982517e-01,3.955103e-01,2.506140e-01,4.671756e-01,-2.952922e+01,?
'extemp.csv',2.519343e+01,2.567904e-01,1.691579e+01,2.889833e+01,3.061483e+01,1.369903e+01,2.043069e+02,3.474346e+02,1.389618e+02,1.277399e+02,1.024321e+00,6.493052e-01,4.953032e-01,6.698961e-01,1.639390e+00,1.144087e+00,1.731761e+01,9.217815e+00,1.266225e+01,8.017395e+00,7.453085e-01,8.493118e-01,2.693818e+01,4.160456e-01,3.361824e-01,2.304441e+01,1.138081e+01,9.432808e-01,1.138671e+01,1.120095e+00,7.023092e-02,1.806566e+00,1.263914e+00,7.546592e-01,2.349872e+00,2.519116e+00,4.336473e+00,2.409646e+00,2.035050e+01,4.497730e-01,5.528376e+02,4.159961e-01,1.217671e+03,1.454725e-01,-6.702396e+01,-1.212805e+00,1.531405e+03,1.858470e-01,9.170882e+02,2.288652e-01,-7.153397e+01,-1.069441e+00,2.537320e+03,1.207240e-01,8.256432e+02,3.385236e-01,-7.592344e+01,-9.691645e-01,-1.266834e+01,-4.594164e-01,2.076781e+01,3.839006e-01,2.541935e-02,1.499480e+00,-1.254628e-02,-1.204405e+00,9.068694e-01,7.037974e-01,3.074994e+01,3.411662e-01,6.339279e-01,1.208670e+01,1.172491e+01,1.013263e+00,9.491879e+00,1.450322e+00,-6.347188e+00,1.188179e+01,1.329270e-02,1.398251e-03,3.463466e-01,3.130148e+00,3.993345e+00,1.670833e-01,1.727590e-01,8.111110e-02,8.171011e-02,-2.257111e+01,?
'extemp.csv',2.539852e+01,2.517588e-01,1.686898e+01,2.927380e+01,3.010291e+01,1.323393e+01,2.326899e+02,3.898070e+02,1.836572e+02,1.777664e+02,8.740214e-01,6.673681e-01,4.335130e-01,5.217380e-01,1.372114e+00,9.386011e-01,1.443707e+01,6.933516e+00,1.142730e+01,6.090106e+00,6.109463e-01,9.320108e-01,2.791630e+01,3.979754e-01,9.062962e-01,9.385384e+00,1.252223e+01,7.797980e-01,6.058339e+00,1.637835e+00,4.672627e-02,1.616701e+00,1.286865e+00,7.930212e-01,2.838913e+00,2.133599e+00,5.466160e+00,2.919770e+00,2.464632e+01,3.990948e-01,5.334771e+02,4.020169e-01,1.283431e+03,1.548857e-01,-7.169133e+01,-1.176300e+00,1.500980e+03,1.742412e-01,1.012152e+03,2.353282e-01,-7.818542e+01,-9.970001e-01,2.528000e+03,1.104454e-01,9.346838e+02,2.684727e-01,-8.367764e+01,-8.860615e-01,-1.440936e+01,-4.958494e-01,2.536181e+01,3.489749e-01,3.679717e-02,1.033748e+00,-1.060591e-02,-1.291264e+00,7.659932e-01,7.646717e-01,3.221444e+01,3.221367e-01,2.548885e+00,3.541791e+00,1.425472e+01,7.454298e-01,4.848947e+00,2.307865e+00,-6.639281e+00,1.566851e+01,1.637200e-02,4.305530e-04,2.893826e-01,2.781641e+00,3.921569e+00,1.639286e-01,2.121209e-01,8.041666e-02,7.208092e-02,-2.326481e+01,?
